Humidity,Wind Speed,Visibility,Pressure,Pred_Temp,Clothing_Score
0,30,10,95,-5.513,1.7167415777959194
0,30,10,100,-5.5920000000000005,1.7155978426160712
0,30,10,105,1.3190000000000006,1.7706584866193373
0,30,10,110,1.3190000000000006,1.7706584866193373
0,30,15,90,15.186999999999998,1.6814311572856933
0,30,15,95,15.186999999999998,1.6814311572856933
0,30,15,100,17.100499999999993,1.6659459224163566
0,30,15,105,1.3190000000000006,1.7706584866193373
0,30,15,110,1.3190000000000006,1.7706584866193373
0,30,20,90,15.523999999999996,1.6772582446262085
0,30,20,95,15.523999999999996,1.6772582446262085
0,30,20,100,18.755499999999994,1.6500000000000001
0,30,20,105,1.3190000000000006,1.7706584866193373
0,30,20,110,1.3190000000000006,1.7706584866193373
0,35,0,90,-9.383999999999993,1.65
0,35,0,95,-9.383999999999993,1.65
0,35,0,100,-9.667999999999996,1.6500000000000004
0,35,0,105,1.3190000000000006,1.7706584866193373
0,35,0,110,1.3190000000000006,1.7706584866193373
0,35,5,90,-9.424,1.6500000000000001
0,35,5,95,-9.424,1.6500000000000001
0,35,5,100,-9.770000000000001,1.65
0,35,5,105,1.3190000000000006,1.7706584866193373
0,35,5,110,1.3190000000000006,1.7706584866193373
0,35,10,90,-4.972,1.724604439951058
0,35,10,95,-4.972,1.724604439951058
0,35,10,100,-5.094000000000001,1.722640824875655
0,35,10,105,1.3190000000000006,1.7706584866193373
0,35,10,110,1.3190000000000006,1.7706584866193373
0,35,15,90,10.893000000000006,1.7176805846521463
0,35,15,95,10.893000000000006,1.7176805846521463
0,35,15,100,11.204000000000008,1.7154508215376862
0,35,15,105,1.3190000000000006,1.7706584866193373
0,35,15,110,1.3190000000000006,1.7706584866193373
0,35,20,90,11.030000000000008,1.7167130050467212
0,35,20,95,11.030000000000008,1.7167130050467212
0,35,20,100,12.576000000000008,1.7039764793559666
0,35,20,105,1.3190000000000006,1.7706584866193373
0,35,20,110,1.3190000000000006,1.7706584866193373
0,40,0,90,-9.355999999999993,1.6499999999999997
0,40,0,95,-9.355999999999993,1.6499999999999997
0,40,0,100,-9.639999999999993,1.6500000000000004
0,40,0,105,1.3190000000000006,1.7706584866193373
0,40,0,110,1.3190000000000006,1.7706584866193373
0,40,5,90,-9.395999999999999,1.6500000000000001
0,40,5,95,-9.395999999999999,1.6500000000000001
0,40,5,100,-9.742,1.6500000000000001
0,40,5,105,1.3190000000000006,1.7706584866193373
0,40,5,110,1.3190000000000006,1.7706584866193373
0,40,10,90,-5.525999999999999,1.7165555037116345
0,40,10,95,-5.525999999999999,1.7165555037116345
0,40,10,100,-5.736000000000001,1.7134301414466582
0,40,10,105,1.3190000000000006,1.7706584866193373
0,40,10,110,1.3190000000000006,1.7706584866193373
0,40,15,90,10.360000000000005,1.7212403387169233
0,40,15,95,10.360000000000005,1.7212403387169233
0,40,15,100,10.382000000000007,1.7210995094584904
0,40,15,105,1.3190000000000006,1.7706584866193373
0,40,15,110,1.3190000000000006,1.7706584866193373
0,40,20,90,10.514000000000008,1.720243842971351
0,40,20,95,10.514000000000008,1.720243842971351
0,40,20,100,11.720000000000006,1.7114722690185973
0,40,20,105,1.3190000000000006,1.7706584866193373
0,40,20,110,1.3190000000000006,1.7706584866193373
0,45,0,90,-9.191999999999993,1.6499999999999997
0,45,0,95,-9.191999999999993,1.6499999999999997
0,45,0,100,-9.462999999999994,1.65
0,45,0,105,1.3190000000000006,1.7706584866193373
0,45,0,110,1.3190000000000006,1.7706584866193373
0,45,5,90,-9.232,1.6500000000000001
0,45,5,95,-9.232,1.6500000000000001
0,45,5,100,-9.565,1.6500000000000001
0,45,5,105,1.3190000000000006,1.7706584866193373
0,45,5,110,1.3190000000000006,1.7706584866193373
0,45,10,90,-5.109,1.722395143162834
0,45,10,95,-5.109,1.722395143162834
0,45,10,100,-5.252999999999999,1.72029622951457
0,45,10,105,1.3190000000000006,1.7706584866193373
0,45,10,110,1.3190000000000006,1.7706584866193373
0,45,15,90,9.928000000000003,1.724731088314093
0,45,15,95,9.928000000000003,1.724731088314093
0,45,15,100,10.289000000000005,1.721809902944052
0,45,15,105,1.3190000000000006,1.7706584866193373
0,45,15,110,1.3190000000000006,1.7706584866193373
0,45,20,90,10.146000000000004,1.7229831942027343
0,45,20,95,10.146000000000004,1.7229831942027343
0,45,20,100,11.627000000000008,1.7122167618958037
0,45,20,105,1.3190000000000006,1.7706584866193373
0,45,20,110,1.3190000000000006,1.7706584866193373
0,50,0,90,-9.191999999999993,1.6499999999999997
0,50,0,95,-9.191999999999993,1.6499999999999997
0,50,0,100,-9.462999999999994,1.65
0,50,0,105,1.3190000000000006,1.7706584866193373
0,50,0,110,1.3190000000000006,1.7706584866193373
0,50,5,90,-9.232,1.6500000000000001
0,50,5,95,-9.232,1.6500000000000001
0,50,5,100,-9.565,1.6500000000000001
0,50,5,105,1.3190000000000006,1.7706584866193373
0,50,5,110,1.3190000000000006,1.7706584866193373
0,50,10,90,-5.1,1.7225426658025496
0,50,10,95,-5.1,1.7225426658025496
0,50,10,100,-5.244,1.72041384799045
0,50,10,105,1.3190000000000006,1.7706584866193373
0,50,10,110,1.3190000000000006,1.7706584866193373
0,50,15,90,8.873999999999997,1.7325456927116616
0,50,15,95,8.873999999999997,1.7325456927116616
0,50,15,100,10.200000000000003,1.7225426658025491
0,50,15,105,1.3190000000000006,1.7706584866193373
0,50,15,110,1.3190000000000006,1.7706584866193373
0,50,20,90,9.057999999999996,1.7312524935815194
0,50,20,95,9.057999999999996,1.7312524935815194
0,50,20,100,11.508000000000004,1.7131513245580365
0,50,20,105,1.3190000000000006,1.7706584866193373
0,50,20,110,1.3190000000000006,1.7706584866193373
10,0,0,90,-9.428999999999991,1.6500000000000006
10,0,0,95,-9.428999999999991,1.6500000000000006
10,0,0,100,-9.691999999999993,1.6500000000000006
10,0,0,105,1.9349999999999992,1.7690084702182525
10,0,0,110,1.9349999999999992,1.7690084702182525
10,0,5,90,-9.479999999999995,1.6500000000000001
10,0,5,95,-9.479999999999995,1.6500000000000001
10,0,5,100,-9.742999999999997,1.6500000000000004
10,0,5,105,1.9349999999999992,1.7690084702182525
10,0,5,110,1.9349999999999992,1.7690084702182525
10,0,10,90,-6.1890000000000045,1.7058210001598932
10,0,10,95,-6.1890000000000045,1.7058210001598932
10,0,10,100,-6.226000000000006,1.7051399867822992
10,0,10,105,1.9349999999999992,1.7690084702182525
10,0,10,110,1.9349999999999992,1.7690084702182525
10,0,15,90,15.438000000000004,1.6783702671267537
10,0,15,95,15.438000000000004,1.6783702671267537
10,0,15,100,13.847000000000001,1.6941681645319955
10,0,15,105,1.9349999999999992,1.7690084702182525
10,0,15,110,1.9349999999999992,1.7690084702182525
10,0,20,90,15.226000000000004,1.6809728409908395
10,0,20,95,15.226000000000004,1.6809728409908395
10,0,20,100,13.781,1.694674346033296
10,0,20,105,1.9349999999999992,1.7690084702182525
10,0,20,110,1.9349999999999992,1.7690084702182525
10,5,0,90,-9.425999999999991,1.6500000000000001
10,5,0,95,-9.425999999999991,1.6500000000000001
10,5,0,100,-9.688999999999991,1.65
10,5,0,105,2.107999999999999,1.7685407938372504
10,5,0,110,2.107999999999999,1.7685407938372504
10,5,5,90,-9.476999999999995,1.65
10,5,5,95,-9.476999999999995,1.65
10,5,5,100,-9.739999999999995,1.6500000000000001
10,5,5,105,2.107999999999999,1.7685407938372504
10,5,5,110,2.107999999999999,1.7685407938372504
10,5,10,90,-6.133000000000003,1.70683332377332
10,5,10,95,-6.133000000000003,1.70683332377332
10,5,10,100,-6.170000000000004,1.7061669238406538
10,5,10,105,2.107999999999999,1.7685407938372504
10,5,10,110,2.107999999999999,1.7685407938372504
10,5,15,90,15.125000000000002,1.6821473651710395
10,5,15,95,15.125000000000002,1.6821473651710395
10,5,15,100,13.467000000000002,1.6969620347544043
10,5,15,105,2.107999999999999,1.7685407938372504
10,5,15,110,2.107999999999999,1.7685407938372504
10,5,20,90,14.913,1.6844871865283773
10,5,20,95,14.913,1.6844871865283773
10,5,20,100,13.401000000000003,1.6974190316420896
10,5,20,105,2.107999999999999,1.7685407938372504
10,5,20,110,2.107999999999999,1.7685407938372504
10,10,0,90,-9.63199999999999,1.6500000000000001
10,10,0,95,-9.63199999999999,1.6500000000000001
10,10,0,100,-9.89499999999999,1.65
10,10,0,105,2.272999999999999,1.768092976270745
10,10,0,110,2.272999999999999,1.768092976270745
10,10,5,90,-9.676999999999994,1.6500000000000001
10,10,5,95,-9.676999999999994,1.6500000000000001
10,10,5,100,-9.939999999999996,1.65
10,10,5,105,2.272999999999999,1.768092976270745
10,10,5,110,2.272999999999999,1.768092976270745
10,10,10,90,-6.038000000000002,1.7085017750948273
10,10,10,95,-6.038000000000002,1.7085017750948273
10,10,10,100,-6.054000000000003,1.7082249701462096
10,10,10,105,2.272999999999999,1.768092976270745
10,10,10,110,2.272999999999999,1.768092976270745
10,10,15,90,14.964,1.6839391691499597
10,10,15,95,14.964,1.6839391691499597
10,10,15,100,13.957,1.6933036272263267
10,10,15,105,2.272999999999999,1.768092976270745
10,10,15,110,2.272999999999999,1.768092976270745
10,10,20,90,14.708,1.6866012342531447
10,10,20,95,14.708,1.6866012342531447
10,10,20,100,13.835000000000003,1.6942608853149814
10,10,20,105,2.272999999999999,1.768092976270745
10,10,20,110,2.272999999999999,1.768092976270745
10,15,0,90,-9.774999999999991,1.6500000000000001
10,15,0,95,-9.774999999999991,1.6500000000000001
10,15,0,100,-10.044999999999991,1.5
10,15,0,105,9.485000000000001,1.7281388287902184
10,15,0,110,9.485000000000001,1.7281388287902184
10,15,5,90,-9.805999999999996,1.65
10,15,5,95,-9.805999999999996,1.65
10,15,5,100,-10.071999999999996,1.5
10,15,5,105,9.485000000000001,1.7281388287902184
10,15,5,110,9.485000000000001,1.7281388287902184
10,15,10,90,-5.425,1.7179796588679574
10,15,10,95,-5.425,1.7179796588679574
10,15,10,100,-5.3900000000000015,1.7184619028888217
10,15,10,105,9.485000000000001,1.7281388287902184
10,15,10,110,9.485000000000001,1.7281388287902184
10,15,15,90,14.687000000000001,1.6868101164973834
10,15,15,95,14.687000000000001,1.6868101164973834
10,15,15,100,13.367000000000003,1.6976513943813358
10,15,15,105,9.485000000000001,1.7281388287902184
10,15,15,110,9.485000000000001,1.7281388287902184
10,15,20,90,14.085000000000004,1.692263297291166
10,15,20,95,14.085000000000004,1.692263297291166
10,15,20,100,13.222000000000005,1.6986197244586942
10,15,20,105,9.485000000000001,1.7281388287902184
10,15,20,110,9.485000000000001,1.7281388287902184
10,20,0,90,-9.84999999999999,1.6500000000000001
10,20,0,95,-9.84999999999999,1.6500000000000001
10,20,0,100,-10.11999999999999,1.5
10,20,0,105,7.910999999999997,1.7388792062643157
10,20,0,110,7.910999999999997,1.7388792062643157
10,20,5,90,-9.962999999999997,1.65
10,20,5,95,-9.962999999999997,1.65
10,20,5,100,-10.232999999999997,1.5
10,20,5,105,7.910999999999997,1.7388792062643157
10,20,5,110,7.910999999999997,1.7388792062643157
10,20,10,90,-4.589,1.7303936499164236
10,20,10,95,-4.589,1.7303936499164236
10,20,10,100,-4.443,1.7324622128273721
10,20,10,105,7.910999999999997,1.7388792062643157
10,20,10,110,7.910999999999997,1.7388792062643157
10,20,15,90,14.023,1.69277193273337
10,20,15,95,14.023,1.69277193273337
10,20,15,100,13.934499999999998,1.6934826356903103
10,20,15,105,7.910999999999997,1.7388792062643157
10,20,15,110,7.910999999999997,1.7388792062643157
10,20,20,90,14.336999999999998,1.6900993952411854
10,20,20,95,14.336999999999998,1.6900993952411854
10,20,20,100,15.0625,1.6828543635228093
10,20,20,105,7.910999999999997,1.7388792062643157
10,20,20,110,7.910999999999997,1.7388792062643157
10,25,0,90,-9.667999999999996,1.6500000000000004
10,25,0,95,-9.667999999999996,1.6500000000000004
10,25,0,100,-9.904999999999994,1.6500000000000001
10,25,0,105,2.468000000000001,1.767561498137299
10,25,0,110,2.468000000000001,1.767561498137299
10,25,5,90,-9.726,1.65
10,25,5,95,-9.726,1.65
10,25,5,100,-10.039000000000001,1.5
10,25,5,105,2.468000000000001,1.767561498137299
10,25,5,110,2.468000000000001,1.767561498137299
10,25,10,90,-5.862000000000002,1.7114399644626896
10,25,10,95,-5.862000000000002,1.7114399644626896
10,25,10,100,-6.119000000000004,1.7070830133533499
10,25,10,105,2.468000000000001,1.767561498137299
10,25,10,110,2.468000000000001,1.767561498137299
10,25,15,90,14.279999999999998,1.690602924828995
10,25,15,95,14.279999999999998,1.690602924828995
10,25,15,100,16.2335,1.6732607239892492
10,25,15,105,2.468000000000001,1.767561498137299
10,25,15,110,2.468000000000001,1.767561498137299
10,25,20,90,14.371999999999996,1.6897859577759018
10,25,20,95,14.371999999999996,1.6897859577759018
10,25,20,100,17.2445,1.6643250076107161
10,25,20,105,2.468000000000001,1.767561498137299
10,25,20,110,2.468000000000001,1.767561498137299
10,30,0,90,-9.581999999999995,1.6500000000000004
10,30,0,95,-9.581999999999995,1.6500000000000004
10,30,0,100,-9.801999999999998,1.65
10,30,0,105,1.3190000000000006,1.7706584866193373
10,30,0,110,1.3190000000000006,1.7706584866193373
10,30,5,90,-9.633000000000003,1.6500000000000001
10,30,5,95,-9.633000000000003,1.6500000000000001
10,30,5,100,-9.868000000000002,1.65
10,30,5,105,1.3190000000000006,1.7706584866193373
10,30,5,110,1.3190000000000006,1.7706584866193373
10,30,10,90,-5.513,1.7167415777959194
10,30,10,95,-5.513,1.7167415777959194
10,30,10,100,-5.5920000000000005,1.7155978426160712
10,30,10,105,1.3190000000000006,1.7706584866193373
10,30,10,110,1.3190000000000006,1.7706584866193373
10,30,15,90,15.186999999999998,1.6814311572856933
10,30,15,95,15.186999999999998,1.6814311572856933
10,30,15,100,17.100499999999993,1.6659459224163566
10,30,15,105,1.3190000000000006,1.7706584866193373
10,30,15,110,1.3190000000000006,1.7706584866193373
10,30,20,90,15.523999999999996,1.6772582446262085
10,30,20,95,15.523999999999996,1.6772582446262085
10,30,20,100,18.755499999999994,1.6500000000000001
10,30,20,105,1.3190000000000006,1.7706584866193373
10,30,20,110,1.3190000000000006,1.7706584866193373
10,35,0,90,-9.383999999999993,1.65
10,35,0,95,-9.383999999999993,1.65
10,35,0,100,-9.667999999999996,1.6500000000000004
10,35,0,105,1.3190000000000006,1.7706584866193373
10,35,0,110,1.3190000000000006,1.7706584866193373
10,35,5,90,-9.424,1.6500000000000001
10,35,5,95,-9.424,1.6500000000000001
10,35,5,100,-9.770000000000001,1.65
10,35,5,105,1.3190000000000006,1.7706584866193373
10,35,5,110,1.3190000000000006,1.7706584866193373
10,35,10,90,-4.972,1.724604439951058
10,35,10,95,-4.972,1.724604439951058
10,35,10,100,-5.094000000000001,1.722640824875655
10,35,10,105,1.3190000000000006,1.7706584866193373
10,35,10,110,1.3190000000000006,1.7706584866193373
10,35,15,90,10.893000000000006,1.7176805846521463
10,35,15,95,10.893000000000006,1.7176805846521463
10,35,15,100,11.204000000000008,1.7154508215376862
10,35,15,105,1.3190000000000006,1.7706584866193373
10,35,15,110,1.3190000000000006,1.7706584866193373
10,35,20,90,11.030000000000008,1.7167130050467212
10,35,20,95,11.030000000000008,1.7167130050467212
10,35,20,100,12.576000000000008,1.7039764793559666
10,35,20,105,1.3190000000000006,1.7706584866193373
10,35,20,110,1.3190000000000006,1.7706584866193373
10,40,0,90,-9.355999999999993,1.6499999999999997
10,40,0,95,-9.355999999999993,1.6499999999999997
10,40,0,100,-9.639999999999993,1.6500000000000004
10,40,0,105,1.3190000000000006,1.7706584866193373
10,40,0,110,1.3190000000000006,1.7706584866193373
10,40,5,90,-9.395999999999999,1.6500000000000001
10,40,5,95,-9.395999999999999,1.6500000000000001
10,40,5,100,-9.742,1.6500000000000001
10,40,5,105,1.3190000000000006,1.7706584866193373
10,40,5,110,1.3190000000000006,1.7706584866193373
10,40,10,90,-5.525999999999999,1.7165555037116345
10,40,10,95,-5.525999999999999,1.7165555037116345
10,40,10,100,-5.736000000000001,1.7134301414466582
10,40,10,105,1.3190000000000006,1.7706584866193373
10,40,10,110,1.3190000000000006,1.7706584866193373
10,40,15,90,10.360000000000005,1.7212403387169233
10,40,15,95,10.360000000000005,1.7212403387169233
10,40,15,100,10.382000000000007,1.7210995094584904
10,40,15,105,1.3190000000000006,1.7706584866193373
10,40,15,110,1.3190000000000006,1.7706584866193373
10,40,20,90,10.514000000000008,1.720243842971351
10,40,20,95,10.514000000000008,1.720243842971351
10,40,20,100,11.720000000000006,1.7114722690185973
10,40,20,105,1.3190000000000006,1.7706584866193373
10,40,20,110,1.3190000000000006,1.7706584866193373
10,45,0,90,-9.191999999999993,1.6499999999999997
10,45,0,95,-9.191999999999993,1.6499999999999997
10,45,0,100,-9.462999999999994,1.65
10,45,0,105,1.3190000000000006,1.7706584866193373
10,45,0,110,1.3190000000000006,1.7706584866193373
10,45,5,90,-9.232,1.6500000000000001
10,45,5,95,-9.232,1.6500000000000001
10,45,5,100,-9.565,1.6500000000000001
10,45,5,105,1.3190000000000006,1.7706584866193373
10,45,5,110,1.3190000000000006,1.7706584866193373
10,45,10,90,-5.109,1.722395143162834
10,45,10,95,-5.109,1.722395143162834
10,45,10,100,-5.252999999999999,1.72029622951457
10,45,10,105,1.3190000000000006,1.7706584866193373
10,45,10,110,1.3190000000000006,1.7706584866193373
10,45,15,90,9.928000000000003,1.724731088314093
10,45,15,95,9.928000000000003,1.724731088314093
10,45,15,100,10.289000000000005,1.721809902944052
10,45,15,105,1.3190000000000006,1.7706584866193373
10,45,15,110,1.3190000000000006,1.7706584866193373
10,45,20,90,10.146000000000004,1.7229831942027343
10,45,20,95,10.146000000000004,1.7229831942027343
10,45,20,100,11.627000000000008,1.7122167618958037
10,45,20,105,1.3190000000000006,1.7706584866193373
10,45,20,110,1.3190000000000006,1.7706584866193373
10,50,0,90,-9.191999999999993,1.6499999999999997
10,50,0,95,-9.191999999999993,1.6499999999999997
10,50,0,100,-9.462999999999994,1.65
10,50,0,105,1.3190000000000006,1.7706584866193373
10,50,0,110,1.3190000000000006,1.7706584866193373
10,50,5,90,-9.232,1.6500000000000001
10,50,5,95,-9.232,1.6500000000000001
10,50,5,100,-9.565,1.6500000000000001
10,50,5,105,1.3190000000000006,1.7706584866193373
10,50,5,110,1.3190000000000006,1.7706584866193373
10,50,10,90,-5.1,1.7225426658025496
10,50,10,95,-5.1,1.7225426658025496
10,50,10,100,-5.244,1.72041384799045
10,50,10,105,1.3190000000000006,1.7706584866193373
10,50,10,110,1.3190000000000006,1.7706584866193373
10,50,15,90,8.873999999999997,1.7325456927116616
10,50,15,95,8.873999999999997,1.7325456927116616
10,50,15,100,10.200000000000003,1.7225426658025491
10,50,15,105,1.3190000000000006,1.7706584866193373
10,50,15,110,1.3190000000000006,1.7706584866193373
10,50,20,90,9.057999999999996,1.7312524935815194
10,50,20,95,9.057999999999996,1.7312524935815194
10,50,20,100,11.508000000000004,1.7131513245580365
10,50,20,105,1.3190000000000006,1.7706584866193373
10,50,20,110,1.3190000000000006,1.7706584866193373
20,0,0,90,-9.428999999999991,1.6500000000000006
20,0,0,95,-9.428999999999991,1.6500000000000006
20,0,0,100,-9.691999999999993,1.6500000000000006
20,0,0,105,1.9349999999999992,1.7690084702182525
20,0,0,110,1.9349999999999992,1.7690084702182525
20,0,5,90,-9.479999999999995,1.6500000000000001
20,0,5,95,-9.479999999999995,1.6500000000000001
20,0,5,100,-9.742999999999997,1.6500000000000004
20,0,5,105,1.9349999999999992,1.7690084702182525
20,0,5,110,1.9349999999999992,1.7690084702182525
20,0,10,90,-6.1890000000000045,1.7058210001598932
20,0,10,95,-6.1890000000000045,1.7058210001598932
20,0,10,100,-6.226000000000006,1.7051399867822992
20,0,10,105,1.9349999999999992,1.7690084702182525
20,0,10,110,1.9349999999999992,1.7690084702182525
20,0,15,90,15.438000000000004,1.6783702671267537
20,0,15,95,15.438000000000004,1.6783702671267537
